origen,destino,tipo_dia,viajes
28044,29067,laborable,8.005
13023,41091,laborable,7.987
08001,41091,laborable,7.984999999999999
30033,41091,festivo,7.974
45161,29067,festivo,7.967
11903,29067,festivo,7.966
08205,41091,laborable,7.951
15031,41091,festivo,7.946999999999999
17023,41091,festivo,7.936
33004,41091,festivo,7.934
47076,41091,laborable,7.93
46181,29067,festivo,7.913
46193,41091,laborable,7.9030000000000005
08282,41091,laborable,7.901999999999999
15011,41091,laborable,7.888
33008_AM,41091,laborable,7.881
47104_AM,41091,laborable,7.857
13077,29067,festivo,7.85
19071,29067,laborable,7.846
39012,41091,laborable,7.845000000000001
46233,29067,laborable,7.8420000000000005
02012_AM,41091,laborable,7.84
12085,29067,laborable,7.837
49178_AM,41091,laborable,7.823
14074_AM,41091,laborable,7.817
10203,41091,festivo,7.814
38040,41091,laborable,7.808
14069,29067,festivo,7.805
15058,41091,laborable,7.784000000000001
49166_AM,41091,laborable,7.784
29100,41091,festivo,7.773
21007_AM,29067,laborable,7.766
46016_AM,29067,laborable,7.763999999999999
08263,29067,laborable,7.751
06014,29067,festivo,7.748
35012,41091,laborable,7.743
46004_AM,29067,laborable,7.734
28132,41091,festivo,7.729
41064,29067,festivo,7.718
19105,41091,laborable,7.716
29045,41091,laborable,7.715
21055,29067,festivo,7.714
23063_AM,29067,festivo,7.712
41903,29067,laborable,7.707
47129_AM,41091,laborable,7.702
08240,41091,laborable,7.7010000000000005
28090,41091,festivo,7.696
29076_AM,41091,festivo,7.668
45056,29067,festivo,7.667
43051,29067,laborable,7.666
45176,29067,laborable,7.665000000000001
06128,41091,festivo,7.6610000000000005
23026,41091,festivo,7.66
45052_AM,41091,festivo,7.66
13061,41091,laborable,7.657
03094,29067,festivo,7.641
30017,29067,festivo,7.640000000000001
46248,41091,laborable,7.636
08121,29067,festivo,7.631
03139,29067,laborable,7.6209999999999996
15057,29067,laborable,7.62
FRL06,41091,festivo,7.6080000000000005
14065_AM,29067,festivo,7.607
28032_AM,29067,laborable,7.606
45023_AM,29067,laborable,7.6
04093,41091,laborable,7.59
08106,41091,laborable,7.584
38012,41091,laborable,7.571
15010_AM,29067,festivo,7.571
47027,29067,laborable,7.566
13092_AM,41091,laborable,7.563000000000001
08091_AM,41091,laborable,7.562
46230,29067,laborable,7.561
21011,29067,laborable,7.548
14051_AM,41091,festivo,7.548
21017_AM,29067,laborable,7.546
17103,29067,laborable,7.542999999999999
43161,41091,festivo,7.533
13066,29067,festivo,7.529
10140_AM,29067,festivo,7.503
36033,41091,laborable,7.503
48083,41091,festivo,7.475
10140_AM,41091,festivo,7.467
13042_AM,41091,festivo,7.466
50034_AM,29067,laborable,7.466
23045_AM,29067,laborable,7.465
33026_AM,41091,laborable,7.465
47139_AM,41091,laborable,7.458
20069,29067,festivo,7.448
PT150,29067,festivo,7.431
03064,41091,laborable,7.431
29056_AM,41091,laborable,7.431
08211,41091,festivo,7.422
41064,29067,laborable,7.416
36035,41091,laborable,7.407
35022,41091,festivo,7.399
06033_AM,41091,festivo,7.399
36033,29067,laborable,7.393000000000001
24115,41091,laborable,7.386
25040,29067,laborable,7.38
31232,41091,laborable,7.375
48054,41091,laborable,7.367
35028,29067,laborable,7.365
40063,29067,laborable,7.361000000000001
47165,41091,laborable,7.359
10148,29067,festivo,7.357
15066,29067,festivo,7.356999999999999
28109,41091,laborable,7.353
28903,41091,festivo,7.351999999999999
13054,29067,laborable,7.341
30001,41091,laborable,7.333
03009,41091,laborable,7.329000000000001
04032,29067,festivo,7.318
33014,29067,laborable,7.308
18157_AM,41091,laborable,7.308
23097_AM,29067,festivo,7.282
08194,29067,laborable,7.2780000000000005
45181,41091,laborable,7.265
23014,29067,festivo,7.26
17012_AM,29067,laborable,7.254
31232,29067,laborable,7.251
03104,41091,laborable,7.241999999999999
04045_AM,29067,laborable,7.239
30041,41091,festivo,7.239
45166_AM,29067,festivo,7.234
07045_AM,41091,festivo,7.223
46223,41091,laborable,7.218
12011_AM,41091,laborable,7.215999999999999
27016,29067,laborable,7.205
41101,29067,laborable,7.2010000000000005
46178,41091,laborable,7.199
38001,41091,festivo,7.198
03069,29067,festivo,7.194
41007,29067,festivo,7.189
15069,29067,laborable,7.188
12140_AM,29067,festivo,7.171
20052_AM,41091,laborable,7.167
38038,29067,festivo,7.162000000000001
38035_AM,29067,laborable,7.154999999999999
35031,29067,laborable,7.128
39026_AM,41091,laborable,7.124
31208_AM,41091,laborable,7.098
45012_AM,29067,laborable,7.097
25029_AM,41091,laborable,7.096
03059,29067,laborable,7.078
28068,29067,festivo,7.074
33034,29067,laborable,7.07
FRK26,29067,festivo,7.068
08218,29067,laborable,7.053
18132,29067,festivo,7.052
FRG04,41091,laborable,7.049
07039,41091,festivo,7.048
28038,29067,laborable,7.045
08307,41091,laborable,7.04
29090_AM,41091,laborable,7.031
03099,41091,laborable,7.022
14018,29067,laborable,7.015000000000001
28123,41091,festivo,7.014
41023,29067,festivo,7.013
44013,41091,laborable,7.0120000000000005
07010,41091,laborable,7.0089999999999995
45181,41091,festivo,7.007
24162_AM,41091,laborable,7.004
47010,41091,festivo,7.004
47139_AM,29067,laborable,7.0
05014_AM,41091,laborable,6.997
39016,29067,laborable,6.989
24039_AM,41091,laborable,6.989
21021,29067,festivo,6.9830000000000005
34232_AM,41091,laborable,6.983
13068_AM,41091,festivo,6.982
21056,29067,festivo,6.968
24092_AM,29067,laborable,6.949
30021,29067,laborable,6.943
19130,41091,festivo,6.942
12053,41091,festivo,6.94
50089,41091,laborable,6.925
45012_AM,41091,laborable,6.916
46111,29067,festivo,6.915
FRI13,41091,laborable,6.912
30025,29067,festivo,6.91
23045_AM,41091,festivo,6.904
28149,29067,festivo,6.882
06055_AM,29067,laborable,6.872999999999999
18135_AM,41091,laborable,6.8709999999999996
18135_AM,41091,festivo,6.87
29049_AM,41091,laborable,6.869
45067_AM,41091,laborable,6.859999999999999
48029,41091,laborable,6.858
28144,41091,festivo,6.85
28050,41091,laborable,6.8469999999999995
17048,29067,laborable,6.845000000000001
07064,41091,laborable,6.832
45082_AM,41091,laborable,6.832
45145,41091,festivo,6.82
30021,41091,laborable,6.816
21070,29067,festivo,6.807
01063_AM,41091,laborable,6.8069999999999995
47101_AM,41091,festivo,6.8020000000000005
37010_AM,29067,laborable,6.802
15006_AM,41091,laborable,6.797
16190,29067,laborable,6.797
46131,29067,festivo,6.796
28013,29067,festivo,6.788
48040_AM,41091,festivo,6.784000000000001
38020,41091,laborable,6.78
16198_AM,29067,laborable,6.77
06020_AM,29067,laborable,6.763
30036,29067,laborable,6.756
08114,41091,festivo,6.755
33002,41091,laborable,6.754
08067,29067,laborable,6.751
10121,29067,festivo,6.7509999999999994
35003_AM,41091,laborable,6.746
31042_AM,41091,festivo,6.744999999999999
10032_AM,41091,festivo,6.723000000000001
25207,41091,laborable,6.719
17164_AM,41091,laborable,6.714
03005_AM,41091,festivo,6.712
16113_AM,29067,laborable,6.709
28152,29067,festivo,6.7059999999999995
07055,29067,laborable,6.705
23045_AM,29067,festivo,6.702999999999999
23075,29067,festivo,6.699
16171_AM,41091,laborable,6.693
08301,29067,festivo,6.688
35021,29067,laborable,6.687
32075_AM,29067,laborable,6.686999999999999
23096,29067,festivo,6.68
04062_AM,29067,laborable,6.677
04083_AM,41091,laborable,6.672000000000001
04031,29067,laborable,6.672
48040_AM,41091,laborable,6.664
10010_AM,29067,laborable,6.656
13013,41091,laborable,6.655
45123,29067,festivo,6.65
40101_AM,29067,laborable,6.64
46143_AM,41091,festivo,6.638
31191_AM,29067,laborable,6.634
23056,41091,festivo,6.634
06054,29067,laborable,6.632
08260,41091,festivo,6.612
08107,29067,festivo,6.58
03102,41091,laborable,6.57
28015,41091,laborable,6.568
07047_AM,29067,laborable,6.563000000000001
08194,41091,festivo,6.552
35010,41091,laborable,6.551
33037,29067,laborable,6.542999999999999
17160,41091,laborable,6.538
30026,41091,laborable,6.537
35008,41091,laborable,6.519
FRE11,41091,laborable,6.515000000000001
47075,29067,festivo,6.515
03902,29067,festivo,6.511
28047,41091,laborable,6.51
08260,29067,laborable,6.508
30033,29067,festivo,6.508
06097_AM,41091,festivo,6.5
38004,41091,laborable,6.496
46194,29067,laborable,6.495
43043_AM,29067,festivo,6.493
08298,41091,festivo,6.4830000000000005
30035,41091,laborable,6.483
30041,29067,laborable,6.477
03090,29067,festivo,6.469
07050,29067,laborable,6.468
03122,29067,laborable,6.453
03050,41091,laborable,6.45
08184,41091,festivo,6.446
30010,29067,laborable,6.439
43153,41091,laborable,6.431
07026,41091,festivo,6.4239999999999995
45059_AM,41091,festivo,6.409
46184,41091,laborable,6.406
22158,29067,laborable,6.397
02029,29067,laborable,6.3919999999999995
45059_AM,41091,laborable,6.383
07024,41091,laborable,6.38
41087,29067,festivo,6.3740000000000006
24189,41091,laborable,6.3740000000000006
49261_AM,41091,festivo,6.359
20061,41091,laborable,6.35
17079,41091,laborable,6.341
03104,41091,festivo,6.338
08113,29067,laborable,6.338
41901,29067,festivo,6.332
33006_AM,29067,laborable,6.324
41101,29067,festivo,6.322
04057_AM,41091,laborable,6.314
35034,41091,festivo,6.314
38011,29067,festivo,6.313
28014,41091,festivo,6.308
03140,41091,festivo,6.298
08136,41091,laborable,6.292
48073,41091,laborable,6.29
28152,41091,festivo,6.2780000000000005
03005_AM,29067,festivo,6.274
12117,29067,laborable,6.2700000000000005
08217,29067,festivo,6.265000000000001
15012,41091,festivo,6.2620000000000005
PT150,29067,laborable,6.254
46017,29067,festivo,6.244
08072,29067,festivo,6.243
35034,29067,laborable,6.242
43905,29067,laborable,6.24
27019,41091,laborable,6.24
26089,41091,festivo,6.23
46078,29067,festivo,6.228
15012,29067,festivo,6.224
03011,29067,festivo,6.2170000000000005
14018,29067,festivo,6.214
35018,29067,festivo,6.192
23903_AM,29067,festivo,6.186
37069_AM,41091,laborable,6.186
47023_AM,41091,festivo,6.167
PT16H,41091,laborable,6.151
07011,29067,festivo,6.144
23074_AM,41091,festivo,6.143
07057,29067,laborable,6.138999999999999
36901,41091,festivo,6.135
28086,41091,festivo,6.127000000000001
46085,41091,laborable,6.12
20079,29067,festivo,6.112
12138,41091,laborable,6.103
46109,29067,laborable,6.09
FRF33,29067,laborable,6.077
06117_AM,29067,laborable,6.072000000000001
01002,41091,festivo,6.071
13064,29067,laborable,6.069
46204,41091,laborable,6.066000000000001
48078,29067,festivo,6.066
03059,41091,festivo,6.063000000000001
17013,41091,laborable,6.047000000000001
48096,41091,laborable,6.047
46098,29067,laborable,6.043
35019,29067,festivo,6.041
07048,41091,festivo,6.017
07010,29067,laborable,6.013
18061_AM,41091,festivo,6.01
46171,41091,laborable,6.008
10050_AM,41091,festivo,5.9830000000000005
13056,29067,laborable,5.975
22125,41091,festivo,5.9719999999999995
45082_AM,29067,laborable,5.967
06044_AM,29067,festivo,5.964
04044_AM,41091,laborable,5.958
47112_AM,41091,laborable,5.951
43171,29067,laborable,5.947
28901_AM,41091,laborable,5.945
20030,29067,laborable,5.939
10184_AM,41091,festivo,5.931
24056_AM,29067,laborable,5.93
07061,41091,festivo,5.925
08089,41091,festivo,5.917999999999999
45199,29067,festivo,5.917
28061,29067,festivo,5.916
41092,29067,festivo,5.91
47052,29067,festivo,5.906000000000001
08244,29067,laborable,5.884
08088,41091,laborable,5.881
18171_AM,41091,laborable,5.875
47101_AM,41091,laborable,5.84
15011,41091,festivo,5.832
30029,41091,laborable,5.83
39009_AM,29067,festivo,5.829
08263,41091,laborable,5.827
12028,29067,laborable,5.819
33066,29067,festivo,5.8149999999999995
38020,29067,festivo,5.802
37313_AM,41091,laborable,5.797
38041,41091,laborable,5.7829999999999995
12084,29067,laborable,5.77
15053,41091,laborable,5.76
46055_AM,41091,laborable,5.756
38053_AM,41091,laborable,5.754
39037_AM,41091,laborable,5.7509999999999994
28154,41091,laborable,5.746
30022,29067,laborable,5.74
06006,41091,festivo,5.74
39074,41091,laborable,5.73
15065,41091,festivo,5.729
07031,41091,festivo,5.720000000000001
28059,41091,laborable,5.718
21072,29067,festivo,5.7170000000000005
50099,41091,laborable,5.7170000000000005
50272,41091,laborable,5.708
28049,41091,festivo,5.702999999999999
07033,41091,festivo,5.696
28085,29067,laborable,5.694
35014,41091,festivo,5.693
09238_AM,41091,laborable,5.691000000000001
32054,29067,festivo,5.689
34225,41091,festivo,5.682
48073,29067,festivo,5.679
28047,29067,laborable,5.678
12084,29067,festivo,5.668
28172,29067,festivo,5.665
03047,41091,festivo,5.664
46006,29067,laborable,5.662
08067,29067,festivo,5.66
08005,41091,laborable,5.659
14046,41091,festivo,5.651
33051_AM,29067,laborable,5.641
08227_AM,29067,festivo,5.638
04031,41091,laborable,5.635
08007,41091,festivo,5.632
45200_AM,29067,laborable,5.618
29090_AM,41091,festivo,5.617
30020,29067,festivo,5.615
15085,29067,laborable,5.614
03082,41091,laborable,5.614
29083_AM,41091,laborable,5.611
35030,41091,laborable,5.607
13085,29067,laborable,5.593
39079,29067,laborable,5.587
14004_AM,41091,laborable,5.579000000000001
15005,29067,laborable,5.578
46109,29067,festivo,5.573
FRB06,29067,laborable,5.568
41032_AM,29067,festivo,5.564
30025,29067,laborable,5.561999999999999
34120,29067,festivo,5.561
06128,29067,laborable,5.56
47071_AM,29067,laborable,5.559
20080,41091,laborable,5.556
39091_AM,29067,laborable,5.556
46074,29067,laborable,5.539
23011_AM,29067,festivo,5.527
12135,29067,festivo,5.52
08123,29067,laborable,5.509
08102,41091,laborable,5.508
23051,41091,festivo,5.489
46011_AM,41091,laborable,5.478
03059,41091,laborable,5.475
37142_AM,29067,laborable,5.4670000000000005
13052,29067,festivo,5.463
15082,41091,festivo,5.462999999999999
23902,41091,festivo,5.458
42025_AM,29067,festivo,5.455
30005,41091,laborable,5.454000000000001
30042_AM,29067,laborable,5.452
39035,29067,laborable,5.4510000000000005
03902,29067,laborable,5.445
08218,41091,festivo,5.442
46199,41091,laborable,5.4399999999999995
13083_AM,41091,laborable,5.439
43140,41091,laborable,5.438
44216,29067,festivo,5.436
50252,41091,festivo,5.432
45140_AM,41091,laborable,5.43
20013,41091,laborable,5.411
30029,29067,laborable,5.4079999999999995
11902_AM,29067,festivo,5.404
46021,29067,laborable,5.398
13053_AM,29067,festivo,5.383
47085,41091,festivo,5.383
28177,29067,laborable,5.371
45203,41091,laborable,5.368
17023,29067,laborable,5.344
FRI15,41091,laborable,5.34
05241_AM,41091,laborable,5.337
20019,41091,laborable,5.325
46021,41091,laborable,5.318
12009,29067,laborable,5.315
08183,29067,laborable,5.308
39012,41091,festivo,5.307
22112_AM,41091,laborable,5.305
25137,41091,festivo,5.305
13096,41091,festivo,5.305
07036,41091,festivo,5.3
17114,29067,laborable,5.293
46013,29067,laborable,5.293
46062,29067,laborable,5.293
08191,41091,laborable,5.292
23904,29067,festivo,5.279
12077,41091,festivo,5.269
43907,29067,laborable,5.265
43129,41091,laborable,5.264
PT16E,41091,laborable,5.263
06095,29067,festivo,5.262
45038,29067,laborable,5.261
43155,41091,festivo,5.26
FRK26,41091,festivo,5.259
10212_AM,29067,festivo,5.255
27031,41091,laborable,5.254
46136,41091,laborable,5.253
35015,41091,festivo,5.253
18192_AM,41091,laborable,5.243
08126,29067,festivo,5.241
28022,29067,festivo,5.238
10010_AM,29067,festivo,5.235
28178_AM,29067,festivo,5.235
36902_AM,29067,laborable,5.235
14035,41091,festivo,5.234
23040_AM,29067,festivo,5.226
19130,29067,festivo,5.224
18093,41091,laborable,5.217
38022,29067,laborable,5.215
PT16E,41091,festivo,5.214
21074_AM,29067,laborable,5.208
43043_AM,41091,festivo,5.208
12009,41091,laborable,5.208
06109,29067,laborable,5.202
35012,29067,festivo,5.2
46029,29067,festivo,5.194
12089,29067,laborable,5.189
39087,29067,laborable,5.188
35017,29067,festivo,5.186999999999999
28053,29067,festivo,5.185
17193,29067,laborable,5.178
33008_AM,29067,laborable,5.167
06095,29067,laborable,5.16
45020_AM,41091,laborable,5.154
45199,29067,laborable,5.15
03097_AM,41091,festivo,5.148
06121,29067,laborable,5.134
08041,41091,laborable,5.132
02009,29067,festivo,5.13
23056,29067,festivo,5.13
24089,41091,festivo,5.115
FR103,29067,festivo,5.108
45012_AM,41091,festivo,5.108
26042_AM,41091,laborable,5.0920000000000005
08072,41091,laborable,5.092
30039_AM,41091,festivo,5.083
46178,29067,laborable,5.074
47076,41091,festivo,5.07
46200_AM,29067,laborable,5.063
48001_AM,29067,laborable,5.063
03123_AM,41091,laborable,5.058
07052,41091,laborable,5.051
46083,41091,festivo,5.048
07057,41091,laborable,5.044
03094,29067,laborable,5.042
25011,29067,laborable,5.042
07005,41091,festivo,5.039
28060_AM,29067,laborable,5.039
46020,41091,festivo,5.036
08089,29067,festivo,5.035
06033_AM,41091,laborable,5.034
43038_AM,29067,laborable,5.029
15058,41091,festivo,5.023
46204,41091,festivo,5.022
08284_AM,41091,laborable,5.022
07023_AM,29067,festivo,5.011
37374_AM,41091,laborable,5.0
37117_AM,29067,laborable,5.0
37107,29067,festivo,5.0
05019,29067,festivo,4.979
43155,29067,laborable,4.977
30036,41091,laborable,4.971
35006,29067,festivo,4.968
41029,29067,festivo,4.9670000000000005
08135,29067,laborable,4.967
15073,29067,laborable,4.964
41904,29067,laborable,4.964
46081,41091,laborable,4.959
45046_AM,41091,festivo,4.955
46257,29067,laborable,4.952
46029,41091,festivo,4.952
28061,29067,laborable,4.941000000000001
35031,29067,festivo,4.935
28066,41091,laborable,4.929
30023,29067,festivo,4.926
50067,41091,laborable,4.919
03095,29067,festivo,4.913
07005,29067,festivo,4.9
08030,29067,laborable,4.894
41079,29067,festivo,4.893
03118,29067,laborable,4.892
10216_AM,41091,festivo,4.878
39056_AM,29067,laborable,4.874
48017,29067,laborable,4.87
05240_AM,41091,festivo,4.868
28087,29067,laborable,4.868
FRJ11,29067,laborable,4.863
28026,41091,laborable,4.8629999999999995
48082,29067,laborable,4.86
10186_AM,41091,festivo,4.859
12028,41091,laborable,4.852
25137,29067,laborable,4.851
20040,41091,laborable,4.835
FRI15,29067,festivo,4.8309999999999995
13001_AM,41091,laborable,4.83
04083_AM,29067,laborable,4.82
48075,29067,laborable,4.819
43038_AM,41091,festivo,4.818
48044,29067,festivo,4.815
18148_AM,41091,festivo,4.808
08033,41091,laborable,4.803
18006,41091,laborable,4.802
13042_AM,29067,laborable,4.8
14073,29067,festivo,4.798
28176,29067,laborable,4.796
15071,29067,laborable,4.796
08221,29067,festivo,4.7940000000000005
28179_AM,41091,laborable,4.792
13027,41091,laborable,4.788
FRE11,41091,festivo,4.787
25240_AM,41091,laborable,4.784
FRL06,41091,laborable,4.784
47231,29067,laborable,4.78
21054,29067,festivo,4.776
FRF31,29067,laborable,4.766
45171_AM,41091,laborable,4.761
03019,29067,laborable,4.756
41098,29067,laborable,4.754
01063_AM,29067,laborable,4.753
35030,29067,festivo,4.753
28131,29067,festivo,4.753
08126,41091,laborable,4.748
07028_AM,29067,laborable,4.746
08120,29067,festivo,4.743
13023,41091,festivo,4.737
PT11D,41091,laborable,4.7330000000000005
06159,41091,festivo,4.711
28075,41091,festivo,4.702
23018,41091,festivo,4.702
43123,41091,festivo,4.702
48078,41091,laborable,4.701
48096,29067,laborable,4.698
08051,29067,laborable,4.694
48901,41091,festivo,4.691
28149,41091,laborable,4.688
23014,41091,festivo,4.6850000000000005
44216,41091,laborable,4.677
45066,29067,laborable,4.6739999999999995
20009,29067,laborable,4.673
28052,41091,laborable,4.672
08015,29067,festivo,4.668
29027_AM,41091,festivo,4.667
03066,29067,laborable,4.666
35006,29067,laborable,4.66
08102,29067,laborable,4.656000000000001
03018,41091,laborable,4.656
43037,29067,festivo,4.652
08124,41091,laborable,4.647
23040_AM,29067,laborable,4.646
43054_AM,29067,festivo,4.643
28099_AM,41091,laborable,4.641
29040,41091,laborable,4.641
45161,41091,festivo,4.634
15055,41091,laborable,4.631
28083,29067,festivo,4.627
38041,29067,laborable,4.624
23082_AM,29067,festivo,4.622
29027_AM,41091,laborable,4.619999999999999
46105,41091,laborable,4.618
18027_AM,41091,festivo,4.618
48044,41091,festivo,4.613
08252,41091,festivo,4.606
13001_AM,29067,laborable,4.602
02035_AM,41091,laborable,4.6
03019,29067,festivo,4.598000000000001
08238,41091,laborable,4.5969999999999995
28080,29067,festivo,4.592
36017,29067,festivo,4.592
23056,29067,laborable,4.591
13028_AM,29067,laborable,4.584
45200_AM,41091,laborable,4.583
17034,41091,laborable,4.578
38040,29067,laborable,4.572
PT181,29067,laborable,4.5649999999999995
12033_AM,29067,laborable,4.56
08305,41091,laborable,4.556
46213,41091,festivo,4.548
46058_AM,41091,laborable,4.542
16905_AM,41091,festivo,4.536
35013,29067,festivo,4.535
32051_AM,29067,laborable,4.524
15015,29067,laborable,4.52
18119_AM,41091,festivo,4.515
07014,29067,laborable,4.512
13089_AM,29067,laborable,4.505
15073,29067,festivo,4.502
47139_AM,41091,festivo,4.493
15011,29067,laborable,4.49
29083_AM,41091,festivo,4.489
10115,41091,festivo,4.4879999999999995
45067_AM,29067,laborable,4.487
10105_AM,41091,laborable,4.487
08223,41091,laborable,4.485
35012,29067,laborable,4.479
45041,41091,festivo,4.474
36017,29067,laborable,4.471
08203,41091,festivo,4.466
03069,41091,laborable,4.457
48902,41091,laborable,4.457
12031,41091,laborable,4.455
04045_AM,41091,laborable,4.454
03024,41091,laborable,4.454
24115,41091,festivo,4.45
30008,41091,laborable,4.445
38001,29067,festivo,4.441
03079,29067,laborable,4.438
07024,29067,laborable,4.434
33036,41091,laborable,4.432
08069,41091,laborable,4.432
45081,41091,festivo,4.42
18136_AM,41091,festivo,4.415
28009,41091,festivo,4.411
08238,29067,laborable,4.41
10067,41091,festivo,4.401
28054,41091,laborable,4.4
08046,41091,festivo,4.396
39054,41091,festivo,4.39
48068_AM,41091,laborable,4.388
08047_AM,41091,laborable,4.385
45124,29067,festivo,4.3740000000000006
41003,29067,laborable,4.369
06091,41091,laborable,4.364
10020_AM,41091,festivo,4.364
08305,41091,festivo,4.361
08051,29067,festivo,4.359
48077_AM,41091,laborable,4.355
15068,41091,laborable,4.355
43123,29067,laborable,4.354
03111,41091,festivo,4.354
17034,41091,festivo,4.354
48069,29067,laborable,4.35
46021,41091,festivo,4.349
39002,41091,laborable,4.34
07016,41091,festivo,4.335
33072_AM,41091,laborable,4.335
48016,29067,laborable,4.332
36022,41091,festivo,4.33
13063_AM,29067,festivo,4.329
30038,29067,laborable,4.328
FRK23,41091,laborable,4.328
10104,41091,laborable,4.323
08221,29067,laborable,4.323
06070_AM,29067,laborable,4.322
07022,41091,laborable,4.321
15085,41091,festivo,4.32
03140,41091,laborable,4.315
36061,29067,laborable,4.312
28169_AM,41091,laborable,4.311
18056,41091,festivo,4.309
04064,41091,festivo,4.302
15085,41091,laborable,4.301
08125,29067,laborable,4.2940000000000005
14074_AM,29067,festivo,4.289
24223,41091,laborable,4.284
23066,41091,festivo,4.278
48097_AM,29067,laborable,4.274
35027,29067,festivo,4.272
46145,29067,laborable,4.264
47086_AM,41091,laborable,4.263
08291,41091,laborable,4.256
50251_AM,41091,laborable,4.251
23097_AM,41091,festivo,4.247
10205_AM,41091,festivo,4.246
30038,41091,festivo,4.246
36035,29067,festivo,4.23
22048,29067,festivo,4.229
34023,41091,festivo,4.227
48068_AM,41091,festivo,4.222
06036_AM,29067,laborable,4.212
08197,29067,laborable,4.21
28171,29067,laborable,4.202
21076_AM,29067,festivo,4.2
15069,41091,laborable,4.18
36022,41091,laborable,4.177
15004,41091,laborable,4.171
30012,41091,laborable,4.169
50062_AM,41091,laborable,4.167
28066,29067,laborable,4.167
08094_AM,41091,festivo,4.162
10064_AM,41091,laborable,4.158
08214,29067,laborable,4.157
30002,29067,laborable,4.152
29100,41091,laborable,4.151
20045,29067,laborable,4.151
23079_AM,29067,laborable,4.137
23051,41091,laborable,4.134
48040_AM,29067,festivo,4.133
02081,29067,festivo,4.133
20075,41091,laborable,4.129
08202,29067,laborable,4.128
18171_AM,41091,festivo,4.123
28165,41091,festivo,4.104
10113_AM,41091,festivo,4.104
46105,41091,festivo,4.104
20055,41091,laborable,4.102
19151_AM,41091,laborable,4.1
38043,29067,laborable,4.095
36026,29067,festivo,4.094
08075,29067,laborable,4.09
23069_AM,29067,festivo,4.09
08291,41091,festivo,4.09
08167,29067,laborable,4.09
30015,41091,laborable,4.089
45122,41091,laborable,4.089
08086,41091,laborable,4.083
46183,29067,laborable,4.08
44209_AM,29067,laborable,4.077999999999999
FRC14,41091,laborable,4.076
45201,29067,laborable,4.061999999999999
46048,29067,laborable,4.051
43013,41091,laborable,4.036
04029,41091,festivo,4.035
08295,41091,laborable,4.03
38022,41091,laborable,4.028
15057,41091,festivo,4.017
16203,41091,laborable,4.016
41902,29067,laborable,4.015
13044_AM,41091,laborable,4.01
45205,29067,laborable,4.01
08282,29067,festivo,4.009
36041,41091,laborable,4.008
03049,29067,festivo,4.002
15074,41091,laborable,4.0
14036,29067,festivo,3.993
08196,41091,laborable,3.984
08220_AM,41091,festivo,3.983
46135,29067,laborable,3.981
39052,29067,festivo,3.98
04101,41091,festivo,3.977
20064,41091,festivo,3.968
48069,41091,laborable,3.968
08069,29067,laborable,3.968
20051,29067,festivo,3.966
10105_AM,41091,festivo,3.962
46193,41091,festivo,3.962
48013,29067,festivo,3.96
21044,29067,festivo,3.96
02029,41091,laborable,3.952
45099,41091,festivo,3.95
21032_AM,29067,laborable,3.949
15046,41091,laborable,3.947
07032,41091,festivo,3.94
30009,41091,festivo,3.938
FRJ11,41091,festivo,3.933
28134,41091,festivo,3.927
08238,41091,festivo,3.927
23082_AM,41091,laborable,3.925
37067_AM,29067,laborable,3.915
09330_AM,29067,festivo,3.904
06058_AM,29067,laborable,3.901
36051,41091,laborable,3.894
08075,41091,laborable,3.8819999999999997
06155_AM,29067,laborable,3.872
20072,29067,laborable,3.864
45020_AM,29067,festivo,3.849
36042,29067,laborable,3.8449999999999998
37073_AM,29067,laborable,3.844
36056,41091,festivo,3.833
36030_AM,29067,laborable,3.833
36051,29067,laborable,3.83
36004,29067,laborable,3.83
03066,41091,festivo,3.829
28044,41091,laborable,3.826
16203,29067,laborable,3.821
18182,41091,festivo,3.8200000000000003
48002,41091,festivo,3.82
26047_AM,41091,laborable,3.82
38010,29067,laborable,3.819
21076_AM,29067,laborable,3.818
07051,29067,laborable,3.814
10128,41091,laborable,3.806
13096,41091,laborable,3.803
15021,41091,festivo,3.802
04070_AM,29067,festivo,3.7960000000000003
43153,29067,laborable,3.794
50067,41091,festivo,3.793
33066,41091,festivo,3.792
08191,41091,festivo,3.787
27065,41091,festivo,3.78
30018,29067,festivo,3.78
48036,41091,festivo,3.778
28057_AM,41091,laborable,3.777
36042,41091,laborable,3.769
46131,41091,laborable,3.769
39079,41091,laborable,3.767
FRK21,29067,festivo,3.765
32013_AM,29067,festivo,3.763
07037,29067,festivo,3.763
24021_AM,29067,laborable,3.759
08113,41091,festivo,3.759
31901,41091,laborable,3.755
07014,29067,festivo,3.7540000000000004
23062_AM,41091,laborable,3.751
47214_AM,41091,laborable,3.744
16078,41091,festivo,3.742
08088,41091,festivo,3.735
18050_AM,41091,laborable,3.734
03009,41091,festivo,3.733
39073,41091,festivo,3.733
31050_AM,41091,festivo,3.726
17062,29067,laborable,3.723
FRH03,41091,festivo,3.705
18162_AM,41091,laborable,3.7
40194,41091,festivo,3.695
46165,41091,laborable,3.695
48029,29067,laborable,3.691
15019,41091,laborable,3.691
03023_AM,41091,festivo,3.689
08184,29067,festivo,3.686
04032,41091,festivo,3.683
46171,41091,festivo,3.675
28046,41091,laborable,3.675
07003,29067,laborable,3.667
17223_AM,41091,laborable,3.667
34022_AM,41091,laborable,3.658
30003,41091,festivo,3.658
